ID,pid,MATINH,Urban_Rural,age,gender,Q302,Q303A,Q303B,Q304_1,Q304_2,Q304_3,Q304_4,Q305A1,Q305A2,Q305B1,Q305B2,Q306,Q307,Q308,Q309,Q310A1,Q310A2,Q310B1,Q310B2,Q311,Q305A,Q305B,Q310AA,Q310B,region3,agegroup,weight
8.98833E+14,5,89,1,54,2,1,1,0,3,,,,9,95,21,96,4,1,3000,2,,,,,,BUÔN BÁN D___ TRANG S___C,,,,South,45-64,1763397
7.77473E+14,3,77,1,58,2,10,2,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,1763397
7.97653E+14,4,79,1,51,2,5,1,1,3,,,,5,52,9,56,4,1,15000,2,,,,,,bán chè,,,,South,45-64,1763397
7.97663E+14,3,79,1,47,2,9,2,0,1,,,,9,95,19,97,4,1,4000,2,,,,,,công nhân kéo v___i,,,,South,45-64,1763397
8.98833E+14,4,89,1,46,2,5,1,0,3,,,,9,95,7,47,4,1,0,2,,,,,,BUÔN BÁN,,,,South,45-64,1763397
9.29163E+14,3,92,1,58,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,1763397
9.59613E+14,1,95,1,54,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,1763397
7.97603E+14,4,79,1,45,2,11,2,2,1,,,,7,75,9,56,4,1,7500,1,,,,,,d___u b___p,,,,South,45-64,1763397
7.97663E+14,3,79,1,54,2,8,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,1763397
7.27123E+14,2,72,1,47,2,9,2,0,3,,,,9,95,9,56,4,1,8000,2,,,,,,BUÔN BÁN CÀ PHÊ,,,,South,45-64,1763397
8.78703E+14,2,87,1,61,2,2,0,0,2,,,,9,92,1,1,4,1,3000,2,,,,,,Làm thue lien quan nong nghie,,,,South,45-64,1763397
8.28233E+14,3,82,1,49,2,4,0,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,1763397
8.28233E+14,2,82,1,64,2,7,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,1763397
7.47183E+14,3,74,1,61,2,12,3,3,3,,,,9,95,21,96,2,1,3000,2,,,,,,ch___ ti___m gi___t ___i,,,,South,45-64,1763397
9.29193E+14,2,92,1,54,2,8,2,0,3,,,,9,95,7,47,4,1,2000,2,9,95,21,96,4,buon ban nuoc,,làm mong tay,,South,45-64,1763397
7.47183E+14,1,74,1,46,2,7,0,0,3,,,,7,75,3,14,6,1,8000,1,,,,,,công nhân,,,,South,45-64,1763397
7.47253E+14,4,74,1,61,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,1763397
7.47253E+14,4,74,1,52,2,8,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,1763397
9.18993E+14,3,91,1,50,2,2,1,1,3,,,,9,93,21,96,4,1,6000,2,,,,,,ph___ H___,,,,South,45-64,1763397
7.77473E+14,1,77,1,50,2,9,0,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,1763397
9.29173E+14,4,92,1,57,2,6,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,1763397
9.29173E+14,2,92,1,63,2,11,3,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,1763397
9.29163E+14,4,92,1,57,2,5,1,0,1,,,,9,91,21,96,4,1,5000,2,,,,,,GIÚP VI___C NHÀ,,,,South,45-64,1763397
7.97783E+14,2,79,1,48,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,1763397
7.57313E+14,1,75,1,56,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,1763397
9.29163E+14,2,92,1,53,2,9,2,0,3,,,,9,91,21,96,4,1,3000,2,,,,,,giúp vi___c nhà,,,,South,45-64,1763397
8.98893E+14,2,89,1,61,2,7,2,0,3,,,,7,75,3,14,4,1,1000,2,9,95,7,47,4,MAY D___,,BÁN HÀNG RONG,,South,45-64,1763397
8.28233E+14,1,82,1,59,2,0,0,0,1,,,,9,92,1,1,4,1,1500,2,,,,,,làm thuê.,,,,South,45-64,1763397
7.97613E+14,2,79,1,56,2,9,2,0,3,,,,9,95,7,47,4,1,12000,2,,,,,,Buôn bán t___p hóa,,,,South,45-64,1763397
7.57363E+14,2,75,1,55,2,12,3,0,3,,,,9,95,7,47,2,1,4000,2,,,,,,bán t___p hóa,,,,South,45-64,1763397
9.39313E+14,2,93,1,55,2,5,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,1763397
7.77543E+14,2,77,1,52,2,5,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,1763397
7.97683E+14,5,79,1,55,2,8,1,0,3,,,,9,95,9,56,4,1,21000,2,,,,,,BUÔN BÁN D___ AN,,,,South,45-64,1763397
7.97643E+14,1,79,1,54,2,5,0,0,3,,,,9,91,21,96,2,1,3000,2,9,91,19,97,2,gi___ tr___ t___i nhà,,giúp nhà theo gi___,,South,45-64,1763397
9.18993E+14,1,91,1,58,2,7,2,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,1763397
9.18993E+14,1,91,1,64,2,5,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,1763397
8.98893E+14,2,89,1,56,2,1,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,1763397
7.77473E+14,1,77,1,47,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,1763397
9.29263E+14,1,92,2,47,2,1,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
7.57423E+14,3,75,2,53,2,1,0,0,3,,,,9,95,6,41,4,1,4800,2,,,,,,phu__ hô__,,,,South,45-64,2317424
8.08043E+14,2,80,2,52,2,6,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
7.27033E+14,2,72,2,52,2,6,1,0,1,,,,7,75,3,11,4,1,0,2,,,,,,công nhân ch___ h___t di___u,,,,South,45-64,2317424
8.78763E+14,1,87,2,53,2,2,1,0,1,,,,7,75,19,98,4,1,3000,2,,,,,,ch___ tre,,,,South,45-64,2317424
9.19033E+14,6,91,2,54,2,5,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
9.19063E+14,1,91,2,49,2,5,1,0,2,,,,6,62,1,1,4,1,3000,2,,,,,,LÀM RU___NG,,,,South,45-64,2317424
7.97843E+14,2,79,2,58,2,3,0,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
9.59563E+14,3,95,2,45,2,11,2,0,2,,,,9,95,9,56,4,1,5000,2,,,,,,bán trái cay,,,,South,45-64,2317424
8.98833E+14,3,89,2,54,2,3,1,0,2,,,,6,63,1,1,4,1,1000,2,,,,,,b___t cá,,,,South,45-64,2317424
9.29263E+14,1,92,2,46,2,4,1,0,2,,,,6,61,1,1,1,1,0,2,9,92,1,1,4,lam v_____n,,lam thue,,South,45-64,2317424
8.78743E+14,5,87,2,62,2,5,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
9.19063E+14,1,91,2,64,2,5,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.28243E+14,1,82,2,49,2,4,0,0,2,,,,6,63,1,1,2,1,1000,2,,,,,,Nông dân,,,,South,45-64,2317424
9.39343E+14,1,93,2,64,2,5,0,0,3,,,,9,95,3,16,1,1,1000,2,,,,,,d____ng g___,,,,South,45-64,2317424
8.98873E+14,6,89,2,56,2,4,1,0,3,,,,9,95,7,47,4,1,500,2,,,,,,buôn bán,,,,South,45-64,2317424
8.98923E+14,1,89,2,57,2,3,1,0,2,,,,9,95,1,2,4,1,1000,2,6,63,1,1,4,BUÔN BÁN TRÁI CÂY,,LQMF R___Y,,South,45-64,2317424
7.57353E+14,5,75,2,52,2,2,0,0,3,,,,9,92,1,1,1,1,1000,2,,,,,,t____ do,,,,South,45-64,2317424
9.39363E+14,1,93,2,50,2,5,1,0,3,,,,9,92,1,1,1,1,1000,2,,,,,,làm d___ m___ ngh___,,,,South,45-64,2317424
8.08013E+14,6,80,2,45,2,7,1,0,2,,,,6,61,1,1,1,1,1000,2,,,,,,làm ruong,,,,South,45-64,2317424
9.29243E+14,2,92,2,52,2,5,0,0,2,,,,9,92,1,1,1,1,5000,2,,,,,,làm ru___ng,,,,South,45-64,2317424
7.27083E+14,1,72,2,57,2,3,0,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.98923E+14,2,89,2,45,2,5,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
7.27113E+14,2,72,2,46,2,6,1,0,1,,,,9,91,19,97,4,1,4000,2,,,,,,Giúp vi___c nhà,,,,South,45-64,2317424
8.28193E+14,1,82,2,60,2,5,1,0,2,,,,9,95,7,47,1,1,3000,2,,,,,,buôn bán cá,,,,South,45-64,2317424
8.98903E+14,1,89,2,64,2,9,2,2,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
9.19133E+14,1,91,2,62,2,4,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
9.19023E+14,1,91,2,50,2,5,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
9.59603E+14,1,95,2,49,2,6,2,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.78743E+14,7,87,2,50,2,1,1,0,3,,,,9,92,1,1,4,1,500,2,,,,,,lao d___ng t___ do,,,,South,45-64,2317424
9.39343E+14,1,93,2,50,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.08023E+14,2,80,2,52,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
9.19133E+14,4,91,2,49,2,8,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
9.19033E+14,4,91,2,62,2,2,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.98893E+14,6,89,2,58,2,2,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
9.19033E+14,1,91,2,64,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
9.19133E+14,1,91,2,46,2,9,2,0,2,,,,6,61,1,1,1,1,1000,2,,,,,,làm ru___ng,,,,South,45-64,2317424
8.98873E+14,4,89,2,48,2,7,2,0,3,,,,9,95,9,56,4,1,1500,2,,,,,,BÁN CAFE,,,,South,45-64,2317424
8.78673E+14,2,87,2,56,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
7.06943E+14,2,70,2,63,2,9,2,0,2,,,,6,61,1,1,4,1,600,2,9,92,1,1,4,CHAN NUÔI T___I GIA,,C___O mu,,South,45-64,2317424
8.08013E+14,1,80,2,63,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
7.06883E+14,3,70,2,45,2,6,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
9.59603E+14,1,95,2,64,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
7.57353E+14,3,75,2,46,2,12,3,0,3,,,,5,52,19,98,4,1,3000,2,,,,,,buôn ba__n ta__p ho__a,,,,South,45-64,2317424
8.08063E+14,1,80,2,51,2,6,1,0,3,,,,9,95,7,47,4,1,3000,2,,,,,,bán tap hoa,,,,South,45-64,2317424
8.78733E+14,4,87,2,54,2,1,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.98923E+14,3,89,2,46,2,5,1,0,2,,,,6,63,1,1,4,1,3000,2,,,,,,LÀM R___Y M_____N,,,,South,45-64,2317424
8.98933E+14,4,89,2,50,2,8,2,0,3,,,,9,95,21,96,4,1,2000,2,,,,,,BÁN VÉ S___,,,,South,45-64,2317424
7.57423E+14,4,75,2,52,2,4,0,0,2,,,,9,92,1,1,1,1,26000,2,9,92,1,1,1,la__m nông,,la__m m______n t____ do ai go__i gi__ la__m do__,,South,45-64,2317424
7.47193E+14,2,74,2,46,2,7,2,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.98933E+14,1,89,2,59,2,12,3,2,3,,,,9,96,21,96,4,1,5000,2,,,,,,BÁN BIA,,,,South,45-64,2317424
9.19073E+14,1,91,2,59,2,5,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.98893E+14,1,89,2,51,2,1,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.28233E+14,2,82,2,49,2,5,1,0,3,,,,9,95,9,56,2,1,1000,2,,,,,,bán bánh tráng,,,,South,45-64,2317424
8.28243E+14,4,82,2,53,2,5,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
7.97833E+14,3,79,2,48,2,2,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
7.97863E+14,1,79,2,48,2,5,0,0,3,,,,9,95,9,56,2,1,20000,2,,,,,,Buôn bán hàng an,,,,South,45-64,2317424
9.39363E+14,1,93,2,58,2,5,0,0,2,,,,9,95,1,1,1,1,3000,2,,,,,,buôn bán,,,,South,45-64,2317424
8.78733E+14,3,87,2,59,2,4,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
7.06943E+14,3,70,2,54,2,3,0,0,1,,,,9,92,1,1,4,1,4000,2,,,,,,C___O MU m_____n,,,,South,45-64,2317424
8.08083E+14,2,80,2,48,2,9,2,0,2,,,,6,63,19,98,2,1,5000,2,,,,,,Nông dân,,,,South,45-64,2317424
9.19073E+14,1,91,2,47,2,9,2,0,2,,,,6,61,1,1,1,1,3000,2,,,,,,làm r___y,,,,South,45-64,2317424
7.97853E+14,4,79,2,54,2,4,0,0,3,,,,7,75,3,16,2,1,2000,2,,,,,,"lao d___ng ph___ thông, g___n móc qu___n áo",,,,South,45-64,2317424
9.39343E+14,3,93,2,59,2,3,1,0,2,,,,6,61,1,1,1,1,0,2,,,,,,lam ru___ng,,,,South,45-64,2317424
8.28223E+14,2,82,2,47,2,6,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
7.06963E+14,2,70,2,46,2,6,0,0,3,,,,9,92,1,1,4,1,1500,2,,,,,,gia công h___t di___u t___i nhà,,,,South,45-64,2317424
7.77483E+14,2,77,2,61,2,5,1,0,3,,,,5,52,9,56,2,1,3000,2,,,,,,buôn bán,,,,South,45-64,2317424
9.19093E+14,1,91,2,56,2,5,1,0,2,,,,6,61,1,1,1,1,2000,2,,,,,,làm nông,,,,South,45-64,2317424
8.98883E+14,1,89,2,50,2,1,1,0,3,,,,9,92,21,96,4,1,500,2,,,,,,LÀM THUÊ,,,,South,45-64,2317424
7.57373E+14,1,75,2,56,2,7,0,0,1,,,,9,91,3,25,5,1,5200,1,,,,,,Công nhân,,,,South,45-64,2317424
9.59613E+14,1,95,2,50,2,3,0,0,3,,,,9,95,9,56,4,1,2000,2,,,,,,Bán quán n_____c,,,,South,45-64,2317424
9.19133E+14,3,91,2,51,2,8,2,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
9.39363E+14,1,93,2,52,2,6,0,0,3,,,,9,93,3,16,1,1,2000,2,,,,,,dang l___c bình,,,,South,45-64,2317424
8.28193E+14,2,82,2,51,2,4,1,0,1,,,,9,92,1,1,1,1,1000,2,,,,,,làm m_____n,,,,South,45-64,2317424
8.28243E+14,3,82,2,49,2,5,1,1,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
7.57373E+14,2,75,2,46,2,8,0,0,1,,,,9,92,3,15,6,1,9400,1,,,,,,Công nhân,,,,South,45-64,2317424
9.59613E+14,1,95,2,47,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
9.19033E+14,6,91,2,57,2,1,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
9.29273E+14,3,92,2,50,2,4,1,0,3,,,,9,95,7,47,4,1,9000,2,9,96,19,97,4,BUÔN BÁN,,LÀM THUÊ,,South,45-64,2317424
8.08013E+14,3,80,2,46,2,8,1,0,1,,,,6,63,1,1,4,1,3000,2,,,,,,làm ru___ng,,,,South,45-64,2317424
8.78743E+14,2,87,2,51,2,11,3,0,3,,,,9,95,21,96,4,1,2000,2,,,,,,bán cá,,,,South,45-64,2317424
8.78673E+14,3,87,2,61,2,4,0,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.98903E+14,1,89,2,64,2,12,5,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
9.39343E+14,1,93,2,52,2,5,0,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
7.06983E+14,4,70,2,49,2,2,0,0,1,,,,9,92,1,1,4,1,1200,2,,,,,,CÔNG NHÂN( làm di___u),,,,South,45-64,2317424
8.98873E+14,3,89,2,51,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.78733E+14,1,87,2,64,2,6,0,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
7.57353E+14,4,75,2,61,2,7,0,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
7.57353E+14,2,75,2,59,2,12,3,0,3,,,,3,36,16,85,4,1,7000,2,6,63,1,1,1,giáo viên d___y kèm,,chan nuôi,,South,45-64,2317424
8.28243E+14,2,82,2,50,2,6,1,0,3,,,,9,95,21,96,4,1,6000,2,6,61,1,1,1,bán vé s___,,chan nuôi,,South,45-64,2317424
7.77483E+14,1,77,2,49,2,12,5,4,1,,,,3,36,16,85,5,1,10000,1,,,,,,gia__o viên câ__p 1,,,,South,45-64,2317424
8.08023E+14,3,80,2,60,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.98923E+14,3,89,2,48,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.08023E+14,2,80,2,45,2,4,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.98883E+14,3,89,2,46,2,2,1,0,3,,,,9,95,7,47,4,1,1000,2,9,93,1,1,4,BUÔN BÁN,,C___O H___T DI___U,,South,45-64,2317424
8.78713E+14,2,87,2,54,2,4,1,0,1,3,,,9,95,21,96,4,1,3000,2,,,,,,bán t___p hóa,,,,South,45-64,2317424
7.27113E+14,1,72,2,54,2,5,0,0,3,,,,9,95,9,56,2,1,3000,2,,,,,,Buôn bán hàng an,,,,South,45-64,2317424
8.98833E+14,1,89,2,64,2,3,1,0,3,,,,9,95,21,96,4,1,800,2,,,,,,BÁN T___P HÓA,,,,South,45-64,2317424
7.57353E+14,6,75,2,51,2,3,0,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
9.59583E+14,1,95,2,56,2,3,1,0,3,,,,9,95,7,47,4,1,3000,2,,,,,,bán vé s___,,,,South,45-64,2317424
8.98873E+14,2,89,2,56,2,6,2,0,3,,,,6,62,1,1,4,1,0,2,,,,,,LÀM RU___NG,,,,South,45-64,2317424
8.78753E+14,1,87,2,62,2,11,3,0,2,,,,6,61,1,1,4,2,,,,,,,,làm v_____n,,,,South,45-64,2317424
8.28223E+14,8,82,2,60,2,3,0,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.28223E+14,1,82,2,47,2,12,3,0,3,,,,9,95,9,56,4,1,5000,2,,,,,,bán th,,,,South,45-64,2317424
7.97853E+14,3,79,2,52,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
9.59613E+14,1,95,2,60,2,1,0,0,2,,,,9,95,9,56,4,1,1000,2,9,94,19,98,4,bám rau c___i,,di lot tom,,South,45-64,2317424
9.39323E+14,3,93,2,60,2,6,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
7.57403E+14,3,75,2,59,2,5,1,0,1,,,,9,93,4,35,6,1,7500,1,,,,,,Công nhân,,,,South,45-64,2317424
8.08043E+14,1,80,2,55,2,12,3,0,2,,,,6,61,1,1,4,1,3000,2,,,,,,buôn bán rau c___ qu___,,,,South,45-64,2317424
8.78673E+14,1,87,2,56,2,3,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.78753E+14,1,87,2,49,2,10,3,0,1,,,,9,95,9,56,4,1,5000,2,,,,,,bán d___ an,,,,South,45-64,2317424
7.57373E+14,2,75,2,50,2,12,3,3,1,,,,4,41,3,20,6,1,13000,1,,,,,,nhân viên van pho__ng,,,,South,45-64,2317424
8.78773E+14,1,87,2,52,2,3,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.78773E+14,1,87,2,50,2,12,3,0,3,,,,7,75,3,14,4,1,2000,2,,,,,,Th___ may,,,,South,45-64,2317424
7.06913E+14,2,70,2,45,2,7,1,0,1,,,,9,92,1,1,4,1,7000,2,,,,,,Công nhân,,,,South,45-64,2317424
7.77523E+14,1,77,2,64,2,3,0,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
7.97843E+14,4,79,2,51,2,4,0,0,3,,,,9,95,9,56,2,1,3500,2,6,61,1,1,2,bán rau,,chan nuôi heo,,South,45-64,2317424
8.98883E+14,6,89,2,54,2,6,2,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.28233E+14,2,82,2,52,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
7.47193E+14,2,74,2,45,2,4,0,0,1,,,,7,71,6,42,4,1,5000,2,,,,,,ph___ h___,,,,South,45-64,2317424
7.27073E+14,3,72,2,51,2,9,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.08023E+14,2,80,2,63,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
9.19053E+14,1,91,2,47,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
7.06913E+14,1,70,2,49,2,6,1,0,3,,,,9,95,9,56,2,1,2000,2,,,,,,buôn bán cafe,,,,South,45-64,2317424
9.39323E+14,1,93,2,53,2,7,1,0,1,,,,9,92,3,10,4,1,3000,1,,,,,,công nhân,,,,South,45-64,2317424
8.78743E+14,3,87,2,48,2,2,0,0,3,,,,7,75,3,10,4,1,6000,2,,,,,,Cong nhan s___n xuat ca tra,,,,South,45-64,2317424
8.98913E+14,4,89,2,50,2,7,2,0,2,,,,9,96,1,1,1,1,1000,2,9,96,1,1,1,LÀM RU___NG,,LÀM C___ CHO NÔNG DÂN KHÁC,,South,45-64,2317424
8.28223E+14,1,82,2,62,2,2,0,0,3,,,,9,95,21,96,4,1,1000,2,,,,,,ban t___p hoa,,,,South,45-64,2317424
9.29243E+14,2,92,2,55,2,3,0,0,2,,,,9,92,1,1,1,1,16000,2,,,,,,làm ru___ng,,,,South,45-64,2317424
7.77523E+14,1,77,2,53,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
9.29273E+14,1,92,2,57,2,5,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
7.77483E+14,6,77,2,64,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
7.57383E+14,2,75,2,54,2,4,0,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.98883E+14,4,89,2,53,2,1,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.98933E+14,2,89,2,60,2,3,0,0,3,,,,9,91,21,96,4,1,1800,2,,,,,,GIÚP VI___C NHÀ,,,,South,45-64,2317424
9.19063E+14,3,91,2,52,2,8,2,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.98883E+14,6,89,2,64,2,5,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
7.06983E+14,1,70,2,58,2,7,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.78713E+14,2,87,2,52,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.28233E+14,2,82,2,61,2,5,1,0,2,,,,6,61,19,97,4,1,2000,2,,,,,,Nông dan,,,,South,45-64,2317424
9.39323E+14,2,93,2,51,2,7,1,0,3,,,,9,95,7,47,1,1,2000,2,,,,,,buôn bán,,,,South,45-64,2317424
8.08023E+14,1,80,2,47,2,8,2,0,1,,,,9,93,3,22,6,1,5000,1,,,,,,công Nhân giày da,,,,South,45-64,2317424
8.78723E+14,1,87,2,58,2,4,1,0,2,,,,6,61,1,1,1,1,5000,2,,,,,,làm ru___ng,,,,South,45-64,2317424
7.27083E+14,1,72,2,64,2,7,1,0,2,,,,9,96,19,97,2,1,3000,2,,,,,,làm m_____n,,,,South,45-64,2317424
7.97863E+14,1,79,2,61,2,3,0,0,3,,,,7,75,19,97,4,1,1500,2,,,,,,may,,,,South,45-64,2317424
8.78773E+14,2,87,2,51,2,12,3,0,2,,,,6,63,1,1,1,1,4000,2,1,17,15,84,5,Làm v_____n,,NV ___P,,South,45-64,2317424
7.57373E+14,1,75,2,53,2,6,0,0,3,,,,9,95,9,56,4,1,12000,2,,,,,,buôn ba__n hu__ tiê__u,,,,South,45-64,2317424
7.77503E+14,3,77,2,52,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.28223E+14,3,82,2,55,2,9,2,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.78673E+14,2,87,2,64,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.08043E+14,1,80,2,59,2,1,0,0,3,,,,9,95,7,47,4,1,3000,2,,,,,,bán vé s___,,,,South,45-64,2317424
7.27113E+14,1,72,2,59,2,4,0,0,1,,,,9,91,19,97,2,1,1000,2,,,,,,Làm giúp vi___c,,,,South,45-64,2317424
9.59603E+14,7,95,2,56,2,3,0,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
7.27113E+14,1,72,2,54,2,6,0,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
7.57353E+14,3,75,2,46,2,3,0,0,2,,,,9,92,1,1,1,1,3000,2,9,92,1,1,2,la__m nông,,la__m m______n cho ng______i ta,,South,45-64,2317424
9.19073E+14,2,91,2,60,2,5,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
8.08043E+14,1,80,2,51,2,8,1,0,1,,,,9,91,19,97,4,1,6000,2,,,,,,giúp vi___c nhà,,,,South,45-64,2317424
7.97863E+14,3,79,2,51,2,6,1,0,3,,,,9,95,9,56,2,1,4000,2,,,,,,buôn bán quán an,,,,South,45-64,2317424
8.08013E+14,2,80,2,49,2,9,2,0,1,,,,9,95,7,47,4,1,7000,2,,,,,,buôn bán,,,,South,45-64,2317424
8.78713E+14,1,87,2,50,2,2,1,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
9.19073E+14,1,91,2,49,2,12,3,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
7.77503E+14,4,77,2,51,2,1,0,0,2,,,,9,95,7,47,4,1,6000,2,9,91,19,97,4,thu mua phê__ liê__u,,giu__p viê__c nha__,,South,45-64,2317424
8.98913E+14,3,89,2,48,2,5,1,0,2,,,,6,62,1,1,4,1,2000,2,,,,,,LÀM R___Y,,,,South,45-64,2317424
8.28233E+14,1,82,2,63,2,2,0,0,1,,,,7,75,19,98,4,1,300,2,,,,,,dang gi___,,,,South,45-64,2317424
7.47193E+14,2,74,2,51,2,3,0,0,0,,,,,,,,,,,,,,,,,,,,,South,45-64,2317424
9.59583E+14,1,95,2,61,2,6,2,0,3,,,,9,95,9,56,4,1,4500,2,,,,,,bán bánh mì,,,,South,45-64,2317424
9.39343E+14,1,93,2,52,2,2,1,0,2,,,,6,61,1,1,1,1,0,2,,,,,,chan nuôi gà,,,,South,45-64,2317424
7.06983E+14,1,70,2,49,2,7,1,0,1,,,,7,75,1,1,4,1,8000,1,,,,,,v___ sinh x_____ng mu,,,,South,45-64,2317424
